experiment,discount,horizon,c_samples,r_samples,run,t,r,std,q_r,q_std,sample,q_sample
tiger,0.9,1,100,250,39,14,2.8999999999999995,5.204805471869242,2.5399999999999996,5.5541335958005185,100,100
tiger,0.9,1,100,250,39,15,-2.62,7.4990399385521345,-1.9600000000000004,7.480534740244176,100,100
tiger,0.9,1,100,250,39,16,-1.0,0.0,-1.0,0.0,100,100
tiger,0.9,1,100,250,39,17,3.38,4.655706176295922,3.0199999999999996,5.077361519529608,100,100
tiger,0.9,1,100,250,39,18,-1.0,0.0,-2.38,7.4990399385521345,100,100
tiger,0.9,1,100,250,39,19,1.3400000000000003,6.442390860542381,-1.0,0.0,100,100
tiger,0.9,1,100,250,39,20,-1.0,0.0,3.08,5.011347124277064,100,100
tiger,0.9,1,100,250,39,21,2.4800000000000004,5.607994293863003,-1.0,0.0,100,100
tiger,0.9,1,100,250,39,22,-1.0,0.0,3.98,3.7761885546142957,100,100
tiger,0.9,1,100,250,39,23,3.26,4.803373814310104,-1.0,0.0,100,100
tiger,0.9,1,100,250,39,24,-1.0,0.0,2.78,5.326499788791885,100,100
tiger,0.9,1,100,250,39,25,2.4800000000000004,5.607994293863003,-1.0,0.0,100,100
tiger,0.9,1,100,250,39,26,-1.0,0.0,2.6,5.499090833947008,100,100
tiger,0.9,1,100,250,39,27,3.38,4.655706176295922,-2.32,7.497839688870388,100,100
tiger,0.9,1,100,250,39,28,-1.0,0.0,-1.0,0.0,100,100
tiger,0.9,1,100,250,39,29,3.0199999999999996,5.077361519529608,1.5199999999999996,6.331634859971001,100,100
tiger,0.9,1,100,250,39,30,-2.44,7.499759996159876,-1.0,0.0,100,100
tiger,0.9,1,100,250,39,31,-1.0,0.0,3.9200000000000004,3.877318661136843,100,100
tiger,0.9,1,100,250,39,32,2.78,5.326499788791885,-1.0,0.0,100,100
tiger,0.9,1,100,250,39,33,-1.0,0.0,1.6399999999999997,6.253830825981784,100,100
tiger,0.9,1,100,250,39,34,3.8000000000000003,4.069397989875162,-2.5,7.5,100,100
tiger,0.9,1,100,250,39,35,-1.0,0.0,-1.0,0.0,100,100
tiger,0.9,1,100,250,39,36,3.08,5.011347124277064,2.78,5.326499788791885,100,100
tiger,0.9,1,100,250,39,37,-2.74,7.496159016456361,-2.44,7.499759996159876,100,100
tiger,0.9,1,100,250,39,38,-1.0,0.0,-1.0,0.0,100,100
tiger,0.9,1,100,250,39,39,1.8200000000000003,6.130872694812705,3.8600000000000003,3.9749716980124523,100,100
tiger,0.9,1,100,250,39,40,-1.0,0.0,-1.0,0.0,100,100
tiger,0.9,1,100,250,39,41,3.2,4.874423042781576,2.5399999999999996,5.5541335958005185,100,100
tiger,0.9,1,100,250,39,42,-1.0,0.0,-1.0,0.0,100,100
tiger,0.9,1,100,250,39,43,1.9399999999999995,6.044534721548053,2.6,5.499090833947008,100,100
tiger,0.9,1,100,250,39,44,-1.0,0.0,-1.0,0.0,100,100
tiger,0.9,1,100,250,39,45,2.24,5.81226289838992,3.7400000000000007,4.160817227420595,100,100
tiger,0.9,1,100,250,39,46,-1.0,0.0,-1.0,0.0,100,100
tiger,0.9,1,100,250,39,47,2.78,5.326499788791885,1.7000000000000002,6.2136945531623935,100,100
tiger,0.9,1,100,250,39,48,-3.04,7.480534740244176,-1.0,0.0,100,100
tiger,0.9,1,100,250,39,49,-1.0,0.0,2.9,5.204805471869242,100,100
robot,0.9,1,5,250,0,0,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,0,1,4.516000000000001,6.573411899462866,6.64,6.253830825981784,5,5
robot,0.9,1,5,250,0,2,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,0,3,-0.912,0.9799265278580839,-1.0,0.0,5,5
robot,0.9,1,5,250,0,4,-1.0,0.0,6.2799999999999985,9.887446586454969,5,5
robot,0.9,1,5,250,0,5,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,0,6,3.588,7.535134769863111,-1.0,0.0,5,5
robot,0.9,1,5,250,0,7,-1.0,0.0,6.4,9.748846085563152,5,5
robot,0.9,1,5,250,0,8,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,0,9,5.348,6.771328968526046,-1.0,0.0,5,5
robot,0.9,1,5,250,0,10,-1.0,0.0,6.64,9.460993605324973,5,5
robot,0.9,1,5,250,0,11,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,0,12,5.559999999999999,6.847364456489811,-1.0,0.0,5,5
robot,0.9,1,5,250,0,13,-1.0,0.0,5.199999999999999,6.997142273814361,5,5
robot,0.9,1,5,250,0,14,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,0,15,5.740000000000001,6.764052040012703,-1.0,0.0,5,5
robot,0.9,1,5,250,0,16,-1.0,0.0,6.640000000000001,9.46099360532497,5,5
robot,0.9,1,5,250,0,17,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,0,18,6.880000000000001,9.157816333602678,-1.0,0.0,5,5
robot,0.9,1,5,250,0,19,-1.0,0.0,5.74,6.764052040012703,5,5
robot,0.9,1,5,250,0,20,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,0,21,5.679999999999999,6.792466415080756,-1.0,0.0,5,5
robot,0.9,1,5,250,0,22,-1.0,0.0,5.26,6.973693426011786,5,5
robot,0.9,1,5,250,0,23,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,0,24,5.5,6.87386354243376,-1.0,0.0,5,5
robot,0.9,1,5,250,0,25,-1.0,0.0,7.24,8.67077851176006,5,5
robot,0.9,1,5,250,0,26,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,0,27,6.039999999999999,10.154723039059215,-1.0,0.0,5,5
robot,0.9,1,5,250,0,28,-1.0,0.0,4.84,7.125615762865691,5,5
robot,0.9,1,5,250,0,29,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,0,30,5.3199999999999985,6.949647473073725,-1.0,0.0,5,5
robot,0.9,1,5,250,0,31,-1.0,0.0,5.740000000000001,6.764052040012703,5,5
robot,0.9,1,5,250,0,32,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,0,33,6.16,10.022694248554128,-1.0,0.0,5,5
robot,0.9,1,5,250,0,34,-1.0,0.0,7.600000000000001,8.138795979750322,5,5
robot,0.9,1,5,250,0,35,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,0,36,7.0,9.0,-1.0,0.0,5,5
robot,0.9,1,5,250,0,37,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,0,38,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,0,39,6.16,10.022694248554128,-1.0,0.0,5,5
robot,0.9,1,5,250,0,40,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,0,41,-1.0,0.0,8.08,7.34258809957361,5,5
robot,0.9,1,5,250,0,42,5.500000000000001,6.87386354243376,-1.0,0.0,5,5
robot,0.9,1,5,250,0,43,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,0,44,-1.0,0.0,7.12,8.837737266970546,5,5
robot,0.9,1,5,250,0,45,6.88,9.157816333602678,-1.0,0.0,5,5
robot,0.9,1,5,250,0,46,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,0,47,-1.0,0.0,6.76,9.311412352591844,5,5
robot,0.9,1,5,250,0,48,6.52,9.606747628620209,-1.0,0.0,5,5
robot,0.9,1,5,250,0,49,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,1,0,5.02,7.06396489232499,-1.0,0.0,5,5
robot,0.9,1,5,250,1,1,-1.0,0.0,5.0200000000000005,7.063964892324989,5,5
robot,0.9,1,5,250,1,2,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,1,3,6.4,9.748846085563152,-1.0,0.0,5,5
robot,0.9,1,5,250,1,4,-1.0,0.0,7.24,8.67077851176006,5,5
robot,0.9,1,5,250,1,5,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,1,6,7.6000000000000005,8.138795979750322,-1.0,0.0,5,5
robot,0.9,1,5,250,1,7,-1.0,0.0,5.260000000000001,6.973693426011787,5,5
robot,0.9,1,5,250,1,8,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,1,9,7.120000000000001,8.837737266970544,-1.0,0.0,5,5
robot,0.9,1,5,250,1,10,-1.0,0.0,7.120000000000001,8.837737266970544,5,5
robot,0.9,1,5,250,1,11,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,1,12,7.239999999999999,8.67077851176006,-1.0,0.0,5,5
robot,0.9,1,5,250,1,13,-1.0,0.0,5.920000000000001,6.674848312883222,5,5
robot,0.9,1,5,250,1,14,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,1,15,6.16,10.022694248554128,-1.0,0.0,5,5
robot,0.9,1,5,250,1,16,-1.0,0.0,7.48,8.321634454841188,5,5
robot,0.9,1,5,250,1,17,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,1,18,7.24,8.67077851176006,-1.0,0.0,5,5
robot,0.9,1,5,250,1,19,-1.0,0.0,8.440000000000001,6.660810761461399,5,5
robot,0.9,1,5,250,1,20,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,1,21,5.799999999999999,6.734983296193095,-1.0,0.0,5,5
robot,0.9,1,5,250,1,22,-1.0,0.0,6.279999999999999,9.887446586454969,5,5
robot,0.9,1,5,250,1,23,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,1,24,7.12,8.837737266970546,-1.0,0.0,5,5
robot,0.9,1,5,250,1,25,-1.0,0.0,5.800000000000001,10.409610943738484,5,5
robot,0.9,1,5,250,1,26,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,1,27,4.96,7.085082921180247,-1.0,0.0,5,5
robot,0.9,1,5,250,1,28,-1.0,0.0,5.919999999999999,6.674848312883222,5,5
robot,0.9,1,5,250,1,29,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,1,30,5.38,6.924998194945613,-1.0,0.0,5,5
robot,0.9,1,5,250,1,31,-1.0,0.0,7.72,7.9499433960249055,5,5
robot,0.9,1,5,250,1,32,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,1,33,5.92,10.283656937101705,-1.0,0.0,5,5
robot,0.9,1,5,250,1,34,-1.0,0.0,6.76,9.311412352591844,5,5
robot,0.9,1,5,250,1,35,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,1,36,7.0,9.0,-1.0,0.0,5,5
robot,0.9,1,5,250,1,37,-1.0,0.0,5.620000000000001,6.820234600070587,5,5
robot,0.9,1,5,250,1,38,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,1,39,6.76,9.311412352591844,-1.0,0.0,5,5
robot,0.9,1,5,250,1,40,-1.0,0.0,7.239999999999999,8.67077851176006,5,5
robot,0.9,1,5,250,1,41,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,1,42,7.120000000000001,8.837737266970544,-1.0,0.0,5,5
robot,0.9,1,5,250,1,43,-1.0,0.0,7.480000000000001,8.32163445484119,5,5
robot,0.9,1,5,250,1,44,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,1,45,5.98,6.6437639934001265,-1.0,0.0,5,5
robot,0.9,1,5,250,1,46,-1.0,0.0,7.839999999999999,7.754637322273687,5,5
robot,0.9,1,5,250,1,47,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,1,48,7.12,8.837737266970546,-1.0,0.0,5,5
robot,0.9,1,5,250,1,49,-1.0,0.0,6.52,9.606747628620209,5,5
robot,0.9,1,5,250,2,0,-1.0,0.0,5.740000000000001,6.764052040012703,5,5
robot,0.9,1,5,250,2,1,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,2,2,5.74,6.764052040012703,-1.0,0.0,5,5
robot,0.9,1,5,250,2,3,-1.0,0.0,5.62,6.820234600070588,5,5
robot,0.9,1,5,250,2,4,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,2,5,7.839999999999999,7.754637322273687,-1.0,0.0,5,5
robot,0.9,1,5,250,2,6,-1.0,0.0,5.5,6.873863542433759,5,5
robot,0.9,1,5,250,2,7,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,2,8,6.4,9.748846085563152,-1.0,0.0,5,5
robot,0.9,1,5,250,2,9,-1.0,0.0,5.799999999999999,6.734983296193095,5,5
robot,0.9,1,5,250,2,10,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,2,11,5.98,6.6437639934001265,-1.0,0.0,5,5
robot,0.9,1,5,250,2,12,-1.0,0.0,6.640000000000001,9.46099360532497,5,5
robot,0.9,1,5,250,2,13,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,2,14,4.6,7.2,-1.0,0.0,5,5
robot,0.9,1,5,250,2,15,-1.0,0.0,5.020000000000001,7.063964892324989,5,5
robot,0.9,1,5,250,2,16,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,2,17,5.14,7.02,-1.0,0.0,5,5
robot,0.9,1,5,250,2,18,-1.0,0.0,6.1000000000000005,6.579513659838393,5,5
robot,0.9,1,5,250,2,19,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,2,20,8.08,7.34258809957361,-1.0,0.0,5,5
robot,0.9,1,5,250,2,21,-1.0,0.0,6.76,9.311412352591844,5,5
robot,0.9,1,5,250,2,22,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,2,23,6.16,10.022694248554128,-1.0,0.0,5,5
robot,0.9,1,5,250,2,24,-1.0,0.0,6.640000000000001,9.46099360532497,5,5
robot,0.9,1,5,250,2,25,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,2,26,6.76,9.311412352591844,-1.0,0.0,5,5
robot,0.9,1,5,250,2,27,-1.0,0.0,7.839999999999999,7.754637322273687,5,5
robot,0.9,1,5,250,2,28,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,2,29,7.0,9.0,-1.0,0.0,5,5
robot,0.9,1,5,250,2,30,-1.0,0.0,5.74,6.764052040012703,5,5
robot,0.9,1,5,250,2,31,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,2,32,4.960000000000001,7.085082921180246,-1.0,0.0,5,5
robot,0.9,1,5,250,2,33,-1.0,0.0,7.24,8.67077851176006,5,5
robot,0.9,1,5,250,2,34,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,2,35,6.52,9.606747628620209,-1.0,0.0,5,5
robot,0.9,1,5,250,2,36,-1.0,0.0,6.040000000000001,6.611989110698837,5,5
robot,0.9,1,5,250,2,37,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,2,38,6.52,9.606747628620209,-1.0,0.0,5,5
robot,0.9,1,5,250,2,39,-1.0,0.0,5.740000000000001,6.764052040012703,5,5
robot,0.9,1,5,250,2,40,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,2,41,7.480000000000001,8.321634454841188,-1.0,0.0,5,5
robot,0.9,1,5,250,2,42,-1.0,0.0,6.279999999999999,6.477777396607574,5,5
robot,0.9,1,5,250,2,43,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,2,44,7.839999999999999,7.754637322273687,-1.0,0.0,5,5
robot,0.9,1,5,250,2,45,-1.0,0.0,7.24,8.67077851176006,5,5
robot,0.9,1,5,250,2,46,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,2,47,6.279999999999999,9.887446586454969,-1.0,0.0,5,5
robot,0.9,1,5,250,2,48,-1.0,0.0,7.96,7.552377109228591,5,5
robot,0.9,1,5,250,2,49,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,3,0,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,3,1,6.16,10.022694248554128,-1.0,0.0,5,5
robot,0.9,1,5,250,3,2,-1.0,0.0,7.239999999999999,8.67077851176006,5,5
robot,0.9,1,5,250,3,3,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,3,4,7.719999999999998,7.9499433960249055,-1.0,0.0,5,5
robot,0.9,1,5,250,3,5,-1.0,0.0,4.48,7.233920099088737,5,5
robot,0.9,1,5,250,3,6,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,3,7,5.5600000000000005,6.847364456489811,-1.0,0.0,5,5
robot,0.9,1,5,250,3,8,-1.0,0.0,6.759999999999999,9.311412352591846,5,5
robot,0.9,1,5,250,3,9,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,3,10,6.880000000000001,9.157816333602678,-1.0,0.0,5,5
robot,0.9,1,5,250,3,11,-1.0,0.0,5.4399999999999995,6.899739125503224,5,5
robot,0.9,1,5,250,3,12,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,3,13,5.74,6.764052040012703,-1.0,0.0,5,5
robot,0.9,1,5,250,3,14,-1.0,0.0,4.780000000000001,7.145040237815319,5,5
robot,0.9,1,5,250,3,15,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,3,16,4.839999999999998,7.12561576286569,-1.0,0.0,5,5
robot,0.9,1,5,250,3,17,-1.0,0.0,7.12,8.837737266970546,5,5
robot,0.9,1,5,250,3,18,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,3,19,6.52,9.606747628620209,-1.0,0.0,5,5
robot,0.9,1,5,250,3,20,-1.0,0.0,6.279999999999999,6.477777396607574,5,5
robot,0.9,1,5,250,3,21,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,3,22,8.440000000000001,6.6608107614614,-1.0,0.0,5,5
robot,0.9,1,5,250,3,23,-1.0,0.0,7.0,9.0,5,5
robot,0.9,1,5,250,3,24,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,3,25,5.98,6.6437639934001265,-1.0,0.0,5,5
robot,0.9,1,5,250,3,26,-1.0,0.0,5.68,10.532691963596012,5,5
robot,0.9,1,5,250,3,27,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,3,28,7.36,8.498846980620371,-1.0,0.0,5,5
robot,0.9,1,5,250,3,29,-1.0,0.0,5.8,10.409610943738484,5,5
robot,0.9,1,5,250,3,30,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,3,31,6.16,10.022694248554128,-1.0,0.0,5,5
robot,0.9,1,5,250,3,32,-1.0,0.0,6.039999999999999,6.611989110698837,5,5
robot,0.9,1,5,250,3,33,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,3,34,6.880000000000001,9.157816333602678,-1.0,0.0,5,5
robot,0.9,1,5,250,3,35,-1.0,0.0,6.76,9.311412352591844,5,5
robot,0.9,1,5,250,3,36,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,3,37,5.98,6.6437639934001265,-1.0,0.0,5,5
robot,0.9,1,5,250,3,38,-1.0,0.0,6.16,10.022694248554128,5,5
robot,0.9,1,5,250,3,39,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,3,40,5.679999999999999,6.792466415080756,-1.0,0.0,5,5
robot,0.9,1,5,250,3,41,-1.0,0.0,4.96,7.085082921180247,5,5
robot,0.9,1,5,250,3,42,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,3,43,6.279999999999999,6.477777396607574,-1.0,0.0,5,5
robot,0.9,1,5,250,3,44,-1.0,0.0,5.919999999999999,6.674848312883222,5,5
robot,0.9,1,5,250,3,45,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,3,46,5.380000000000001,6.924998194945613,-1.0,0.0,5,5
robot,0.9,1,5,250,3,47,-1.0,0.0,6.640000000000001,9.46099360532497,5,5
robot,0.9,1,5,250,3,48,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,3,49,5.3199999999999985,6.949647473073725,-1.0,0.0,5,5
robot,0.9,1,5,250,4,0,6.759999999999999,9.311412352591846,-1.0,0.0,5,5
robot,0.9,1,5,250,4,1,-1.0,0.0,7.24,8.67077851176006,5,5
robot,0.9,1,5,250,4,2,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,4,3,5.26,6.973693426011786,-1.0,0.0,5,5
robot,0.9,1,5,250,4,4,-1.0,0.0,7.36,8.498846980620373,5,5
robot,0.9,1,5,250,4,5,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,4,6,6.880000000000001,9.157816333602678,-1.0,0.0,5,5
robot,0.9,1,5,250,4,7,-1.0,0.0,6.88,9.157816333602678,5,5
robot,0.9,1,5,250,4,8,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,4,9,4.840000000000001,7.12561576286569,-1.0,0.0,5,5
robot,0.9,1,5,250,4,10,-1.0,0.0,7.12,8.837737266970546,5,5
robot,0.9,1,5,250,4,11,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,4,12,5.74,6.764052040012702,-1.0,0.0,5,5
robot,0.9,1,5,250,4,13,-1.0,0.0,4.72,7.1639095471676635,5,5
robot,0.9,1,5,250,4,14,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,4,15,5.26,6.973693426011786,-1.0,0.0,5,5
robot,0.9,1,5,250,4,16,-1.0,0.0,6.880000000000001,9.157816333602678,5,5
robot,0.9,1,5,250,4,17,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,4,18,6.220000000000001,6.512418905445196,-1.0,0.0,5,5
robot,0.9,1,5,250,4,19,-1.0,0.0,5.74,6.764052040012703,5,5
robot,0.9,1,5,250,4,20,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,4,21,7.480000000000001,8.321634454841188,-1.0,0.0,5,5
robot,0.9,1,5,250,4,22,-1.0,0.0,7.239999999999999,8.67077851176006,5,5
robot,0.9,1,5,250,4,23,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,4,24,7.12,8.837737266970546,-1.0,0.0,5,5
robot,0.9,1,5,250,4,25,-1.0,0.0,5.74,6.764052040012703,5,5
robot,0.9,1,5,250,4,26,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,4,27,5.86,6.705251673129055,-1.0,0.0,5,5
robot,0.9,1,5,250,4,28,-1.0,0.0,5.799999999999999,6.734983296193095,5,5
robot,0.9,1,5,250,4,29,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,4,30,6.16,10.022694248554128,-1.0,0.0,5,5
robot,0.9,1,5,250,4,31,-1.0,0.0,6.880000000000001,9.157816333602678,5,5
robot,0.9,1,5,250,4,32,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,4,33,7.6000000000000005,8.138795979750324,-1.0,0.0,5,5
robot,0.9,1,5,250,4,34,-1.0,0.0,5.74,6.764052040012703,5,5
robot,0.9,1,5,250,4,35,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,4,36,6.159999999999999,6.546327214553211,-1.0,0.0,5,5
robot,0.9,1,5,250,4,37,-1.0,0.0,4.779999999999999,7.145040237815319,5,5
robot,0.9,1,5,250,4,38,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,4,39,6.220000000000001,6.512418905445196,-1.0,0.0,5,5
robot,0.9,1,5,250,4,40,-1.0,0.0,7.72,7.9499433960249055,5,5
robot,0.9,1,5,250,4,41,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,4,42,6.52,9.606747628620209,-1.0,0.0,5,5
robot,0.9,1,5,250,4,43,-1.0,0.0,5.2,6.997142273814361,5,5
robot,0.9,1,5,250,4,44,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,4,45,5.919999999999999,6.674848312883222,-1.0,0.0,5,5
robot,0.9,1,5,250,4,46,-1.0,0.0,7.719999999999998,7.9499433960249055,5,5
robot,0.9,1,5,250,4,47,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,4,48,6.880000000000001,9.157816333602678,-1.0,0.0,5,5
robot,0.9,1,5,250,4,49,-1.0,0.0,5.62,6.820234600070588,5,5
robot,0.9,1,5,250,5,0,-1.0,0.0,6.279999999999999,9.887446586454969,5,5
robot,0.9,1,5,250,5,1,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,5,2,8.68,6.152852996781249,-1.0,0.0,5,5
robot,0.9,1,5,250,5,3,-1.0,0.0,5.740000000000001,6.764052040012703,5,5
robot,0.9,1,5,250,5,4,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,5,5,5.08,7.042272360538181,-1.0,0.0,5,5
robot,0.9,1,5,250,5,6,-1.0,0.0,7.120000000000001,8.837737266970544,5,5
robot,0.9,1,5,250,5,7,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,5,8,5.02,7.06396489232499,-1.0,0.0,5,5
robot,0.9,1,5,250,5,9,-1.0,0.0,5.08,7.042272360538181,5,5
robot,0.9,1,5,250,5,10,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,5,11,5.62,6.820234600070587,-1.0,0.0,5,5
robot,0.9,1,5,250,5,12,-1.0,0.0,6.3999999999999995,9.748846085563153,5,5
robot,0.9,1,5,250,5,13,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,5,14,8.08,7.34258809957361,-1.0,0.0,5,5
robot,0.9,1,5,250,5,15,-1.0,0.0,6.880000000000001,9.157816333602678,5,5
robot,0.9,1,5,250,5,16,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,5,17,7.000000000000001,9.0,-1.0,0.0,5,5
robot,0.9,1,5,250,5,18,-1.0,0.0,5.98,6.6437639934001265,5,5
robot,0.9,1,5,250,5,19,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,5,20,5.200000000000001,6.997142273814361,-1.0,0.0,5,5
robot,0.9,1,5,250,5,21,-1.0,0.0,6.340000000000001,6.44239086054238,5,5
robot,0.9,1,5,250,5,22,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,5,23,7.36,8.498846980620373,-1.0,0.0,5,5
robot,0.9,1,5,250,5,24,-1.0,0.0,6.880000000000001,9.157816333602678,5,5
robot,0.9,1,5,250,5,25,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,5,26,7.0,9.0,-1.0,0.0,5,5
robot,0.9,1,5,250,5,27,-1.0,0.0,7.36,8.498846980620371,5,5
robot,0.9,1,5,250,5,28,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,5,29,4.84,7.125615762865691,-1.0,0.0,5,5
robot,0.9,1,5,250,5,30,-1.0,0.0,6.4,9.748846085563152,5,5
robot,0.9,1,5,250,5,31,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,5,32,5.680000000000001,6.792466415080755,-1.0,0.0,5,5
robot,0.9,1,5,250,5,33,-1.0,0.0,6.039999999999999,10.154723039059215,5,5
robot,0.9,1,5,250,5,34,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,5,35,4.720000000000001,7.163909547167663,-1.0,0.0,5,5
robot,0.9,1,5,250,5,36,-1.0,0.0,6.64,9.460993605324973,5,5
robot,0.9,1,5,250,5,37,-1.0,0.0,-1.0,0.0,5,5
robot,0.9,1,5,250,5,38,4.959999999999999,7.085082921180246,-1.0,0.0,5,5
robot,0.9,1,5,250,5,39,-1.0,0.0,6.640000000000001,9.46099360532497,5,5
robot,0.9,1,5,250,5,40,-1.0,0.0,-1.0,0.0,5,5
