,experiment,discount,horizon,c_sample,r_sample,run,t,r,std,q_r,q_std,q_sample,c_l,q_l
33008,gridworld,0.9,1,50,250,20,8,-1.152,0.35902089075707,-1.0,0.0,50,0,0
33009,gridworld,0.9,1,50,250,20,9,-1.016,0.125475097130865,-1.468,0.4989749492710029,50,0,0
33010,gridworld,0.9,1,50,250,20,10,-1.004,0.063118935352238,-1.44,0.4963869458396343,50,0,0
33011,gridworld,0.9,1,50,250,20,11,-1.0,0.0,-1.064,0.2447529366524536,50,0,0
33012,gridworld,0.9,1,50,250,20,12,10.0,0.0,-1.0,0.0,50,0,0
33013,gridworld,0.9,1,50,250,20,13,-1.0,0.0,-1.52,0.4995998398718719,50,0,0
33014,gridworld,0.9,1,50,250,20,14,-1.536,0.4987023160162784,-1.0,0.0,50,0,0
33015,gridworld,0.9,1,50,250,20,15,-1.06,0.2374868417407583,10.0,0.0,50,0,0
33016,gridworld,0.9,1,50,250,20,16,-1.004,0.063118935352238,-1.0,0.0,50,0,0
33017,gridworld,0.9,1,50,250,20,17,-1.0,0.0,-1.476,0.4994236678412428,50,0,0
33018,gridworld,0.9,1,50,250,20,18,-1.0,0.0,-1.096,0.2945912422323515,50,0,0
33019,gridworld,0.9,1,50,250,20,19,10.0,0.0,-1.0,0.0,50,0,0
33020,gridworld,0.9,1,50,250,20,20,-1.0,0.0,-1.0,0.0,50,0,0
33021,gridworld,0.9,1,50,250,20,21,-1.5799999999999998,0.4935585071701226,10.0,0.0,50,0,0
33022,gridworld,0.9,1,50,250,20,22,-1.104,0.3052605444534226,-1.0,0.0,50,0,0
33023,gridworld,0.9,1,50,250,20,23,-1.068,0.251745903640953,-1.472,0.4992153843783262,50,0,0
33024,gridworld,0.9,1,50,250,20,24,-1.0,0.0,-1.08,0.2712931993250107,50,0,0
33025,gridworld,0.9,1,50,250,20,25,10.0,0.0,-1.544,0.4980602373207481,50,0,0
33026,gridworld,0.9,1,50,250,20,26,-1.0,0.0,-1.488,0.4998559792580258,50,0,0
33027,gridworld,0.9,1,50,250,20,27,-1.464,0.4987023160162784,-1.1,0.3,50,0,0
33028,gridworld,0.9,1,50,250,20,28,-1.048,0.2137662274541981,-1.028,0.1649727250184102,50,0,0
33029,gridworld,0.9,1,50,250,20,29,-1.0,0.0,-1.0,0.0,50,0,0
33030,gridworld,0.9,1,50,250,20,30,-1.06,0.2374868417407583,-1.0,0.0,50,0,0
33031,gridworld,0.9,1,50,250,20,31,9.952000000000002,0.757427224226856,10.0,0.0,50,0,0
33032,gridworld,0.9,1,50,250,20,32,-1.0,0.0,-1.0,0.0,50,0,0
33033,gridworld,0.9,1,50,250,20,33,-1.528,0.4992153843783262,-1.412,0.4921950832749144,50,0,0
33034,gridworld,0.9,1,50,250,20,34,-1.056,0.2299217258111986,-1.52,0.4995998398718719,50,0,0
33035,gridworld,0.9,1,50,250,20,35,-1.044,0.2050950998927083,-1.036,0.1862900963551202,50,0,0
33036,gridworld,0.9,1,50,250,20,36,-1.052,0.2220270253820467,-1.0,0.0,50,0,0
33037,gridworld,0.9,1,50,250,20,37,8.176,4.30825068908484,-1.0,0.0,50,0,0
33038,gridworld,0.9,1,50,250,20,38,-1.016,0.125475097130865,-1.0,0.0,50,0,0
33039,gridworld,0.9,1,50,250,20,39,-1.528,0.4992153843783262,10.0,0.0,50,0,0
33040,gridworld,0.9,1,50,250,20,40,-1.044,0.2050950998927083,-1.0,0.0,50,0,0
33041,gridworld,0.9,1,50,250,20,41,-1.0,0.0,-1.508,0.4999359959034756,50,0,0
33042,gridworld,0.9,1,50,250,20,42,-1.0,0.0,-1.044,0.2050950998927083,50,0,0
33043,gridworld,0.9,1,50,250,20,43,-1.0,0.0,-1.0,0.0,50,0,0
33044,gridworld,0.9,1,50,250,20,44,10.0,0.0,-1.0,0.0,50,0,0
33045,gridworld,0.9,1,50,250,20,45,-1.0,0.0,-1.0,0.0,50,0,0
33046,gridworld,0.9,1,50,250,20,46,-1.504,0.4999839997439917,10.0,0.0,50,0,0
33047,gridworld,0.9,1,50,250,20,47,-1.5559999999999998,0.4968541033341679,-1.0,0.0,50,0,0
33048,gridworld,0.9,1,50,250,20,48,-1.516,0.4997439344304241,-1.512,0.4998559792580258,50,0,0
33049,gridworld,0.9,1,50,250,20,49,-1.044,0.2050950998927083,-1.064,0.2447529366524536,50,0,0
33050,gridworld,0.9,1,50,250,21,0,-1.012,0.1088852607105295,-1.0,0.0,50,0,0
33051,gridworld,0.9,1,50,250,21,1,-1.012,0.1088852607105295,-1.348,0.4763360158543546,50,0,0
33052,gridworld,0.9,1,50,250,21,2,10.0,0.0,-1.02,0.1399999999999999,50,0,0
33053,gridworld,0.9,1,50,250,21,3,-1.0,0.0,-1.0,0.0,50,0,0
33054,gridworld,0.9,1,50,250,21,4,-1.472,0.4992153843783262,-1.0,0.0,50,0,0
33055,gridworld,0.9,1,50,250,21,5,-1.096,0.2945912422323515,10.0,0.0,50,0,0
33056,gridworld,0.9,1,50,250,21,6,-1.0,0.0,-1.0,0.0,50,0,0
33057,gridworld,0.9,1,50,250,21,7,-1.0,0.0,-1.492,0.4999359959034756,50,0,0
33058,gridworld,0.9,1,50,250,21,8,10.0,0.0,-1.5,0.5,50,0,0
33059,gridworld,0.9,1,50,250,21,9,-1.0,0.0,-1.488,0.4998559792580258,50,0,0
33060,gridworld,0.9,1,50,250,21,10,-1.568,0.495354418573207,-1.0,0.0,50,0,0
33061,gridworld,0.9,1,50,250,21,11,-1.1,0.3,9.252,2.769204940050483,50,0,0
33062,gridworld,0.9,1,50,250,21,12,-1.004,0.063118935352238,-1.0,0.0,50,0,0
33063,gridworld,0.9,1,50,250,21,13,-1.0,0.0,-1.536,0.4987023160162784,50,0,0
33064,gridworld,0.9,1,50,250,21,14,10.0,0.0,-1.064,0.2447529366524536,50,0,0
33065,gridworld,0.9,1,50,250,21,15,-1.0,0.0,-1.08,0.2712931993250107,50,0,0
33066,gridworld,0.9,1,50,250,21,16,-1.412,0.4921950832749144,-1.008,0.0890842298052803,50,0,0
33067,gridworld,0.9,1,50,250,21,17,-1.484,0.4997439344304241,10.0,0.0,50,0,0
33068,gridworld,0.9,1,50,250,21,18,-1.08,0.2712931993250107,-1.0,0.0,50,0,0
33069,gridworld,0.9,1,50,250,21,19,-1.0,0.0,-1.4440000000000002,0.4968541033341679,50,0,0
33070,gridworld,0.9,1,50,250,21,20,-1.0,0.0,-1.076,0.2649981132008301,50,0,0
33071,gridworld,0.9,1,50,250,21,21,-1.0,0.0,-1.492,0.4999359959034756,50,0,0
33072,gridworld,0.9,1,50,250,21,22,10.0,0.0,-1.0,0.0,50,0,0
33073,gridworld,0.9,1,50,250,21,23,-1.0,0.0,9.04,3.2555183919001287,50,0,0
33074,gridworld,0.9,1,50,250,21,24,-1.428,0.494788843851597,-1.0,0.0,50,0,0
33075,gridworld,0.9,1,50,250,21,25,-1.08,0.2712931993250107,-1.448,0.4972886485734417,50,0,0
33076,gridworld,0.9,1,50,250,21,26,-1.068,0.251745903640953,-1.08,0.2712931993250107,50,0,0
33077,gridworld,0.9,1,50,250,21,27,-1.52,0.4995998398718719,-1.02,0.1399999999999999,50,0,0
33078,gridworld,0.9,1,50,250,21,28,-1.0,0.0,-1.016,0.125475097130865,50,0,0
33079,gridworld,0.9,1,50,250,21,29,9.952000000000002,0.757427224226856,-1.0,0.0,50,0,0
33080,gridworld,0.9,1,50,250,21,30,-1.0,0.0,10.0,0.0,50,0,0
33081,gridworld,0.9,1,50,250,21,31,-1.544,0.4980602373207481,-1.0,0.0,50,0,0
33082,gridworld,0.9,1,50,250,21,32,-1.044,0.2050950998927083,-1.512,0.4998559792580258,50,0,0
33083,gridworld,0.9,1,50,250,21,33,-1.476,0.4994236678412428,-1.04,0.1959591794226542,50,0,0
33084,gridworld,0.9,1,50,250,21,34,-1.0,0.0,-1.0,0.0,50,0,0
33085,gridworld,0.9,1,50,250,21,35,-1.0,0.0,-1.0,0.0,50,0,0
33086,gridworld,0.9,1,50,250,21,36,-1.0,0.0,10.0,0.0,50,0,0
33087,gridworld,0.9,1,50,250,21,37,10.0,0.0,-1.0,0.0,50,0,0
33088,gridworld,0.9,1,50,250,21,38,-1.0,0.0,-1.524,0.4994236678412428,50,0,0
33089,gridworld,0.9,1,50,250,21,39,-1.472,0.4992153843783262,-1.64,0.48,50,0,0
33090,gridworld,0.9,1,50,250,21,40,-1.432,0.495354418573207,-1.652,0.4763360158543546,50,0,0
33091,gridworld,0.9,1,50,250,21,41,-1.044,0.2050950998927083,-1.036,0.1862900963551202,50,0,0
33092,gridworld,0.9,1,50,250,21,42,-1.0,0.0,-1.0,0.0,50,0,0
33093,gridworld,0.9,1,50,250,21,43,10.0,0.0,-1.0,0.0,50,0,0
33094,gridworld,0.9,1,50,250,21,44,-1.0,0.0,-1.0,0.0,50,0,0
33095,gridworld,0.9,1,50,250,21,45,-1.564,0.4958870839213298,10.0,0.0,50,0,0
33096,gridworld,0.9,1,50,250,21,46,-1.08,0.2712931993250107,-1.0,0.0,50,0,0
33097,gridworld,0.9,1,50,250,21,47,-1.112,0.3153664535108323,-1.436,0.4958870839213298,50,0,0
33098,gridworld,0.9,1,50,250,21,48,-1.0,0.0,-1.052,0.2220270253820467,50,0,0
33099,gridworld,0.9,1,50,250,21,49,9.904,1.0690107576633645,-1.052,0.2220270253820467,50,0,0
33100,gridworld,0.9,1,50,250,22,0,-1.0,0.0,-1.0,0.0,50,0,0
33101,gridworld,0.9,1,50,250,22,1,10.0,0.0,10.0,0.0,50,0,0
33102,gridworld,0.9,1,50,250,22,2,-1.0,0.0,-1.0,0.0,50,0,0
33103,gridworld,0.9,1,50,250,22,3,-1.54,0.4983974317750845,-1.524,0.4994236678412428,50,0,0
33104,gridworld,0.9,1,50,250,22,4,-1.072,0.2584879107424562,-1.072,0.2584879107424562,50,0,0
33105,gridworld,0.9,1,50,250,22,5,-1.0,0.0,-1.088,0.2832948993540123,50,0,0
33106,gridworld,0.9,1,50,250,22,6,-1.0,0.0,-1.0,0.0,50,0,0
33107,gridworld,0.9,1,50,250,22,7,10.0,0.0,10.0,0.0,50,0,0
33108,gridworld,0.9,1,50,250,22,8,-1.0,0.0,-1.0,0.0,50,0,0
33109,gridworld,0.9,1,50,250,22,9,-1.648,0.4775939698111776,-1.424,0.494190246767376,50,0,0
33110,gridworld,0.9,1,50,250,22,10,-1.076,0.2649981132008301,-1.072,0.2584879107424562,50,0,0
33111,gridworld,0.9,1,50,250,22,11,-1.0,0.0,-1.1,0.3,50,0,0
33112,gridworld,0.9,1,50,250,22,12,-1.0,0.0,-1.004,0.063118935352238,50,0,0
33113,gridworld,0.9,1,50,250,22,13,10.0,0.0,-1.0,0.0,50,0,0
33114,gridworld,0.9,1,50,250,22,14,-1.0,0.0,10.0,0.0,50,0,0
33115,gridworld,0.9,1,50,250,22,15,-1.508,0.4999359959034756,-1.0,0.0,50,0,0
33116,gridworld,0.9,1,50,250,22,16,-1.044,0.2050950998927083,-1.568,0.495354418573207,50,0,0
33117,gridworld,0.9,1,50,250,22,17,-1.0,0.0,-1.1,0.3,50,0,0
33118,gridworld,0.9,1,50,250,22,18,-1.0,0.0,-1.0,0.0,50,0,0
33119,gridworld,0.9,1,50,250,22,19,-1.0,0.0,-1.0,0.0,50,0,0
33120,gridworld,0.9,1,50,250,22,20,10.0,0.0,10.0,0.0,50,0,0
33121,gridworld,0.9,1,50,250,22,21,-1.0,0.0,-1.0,0.0,50,0,0
33122,gridworld,0.9,1,50,250,22,22,-1.54,0.4983974317750845,-1.496,0.4999839997439918,50,0,0
33123,gridworld,0.9,1,50,250,22,23,-1.056,0.2299217258111986,-1.096,0.2945912422323515,50,0,0
33124,gridworld,0.9,1,50,250,22,24,-1.012,0.1088852607105295,-1.0,0.0,50,0,0
33125,gridworld,0.9,1,50,250,22,25,-1.0,0.0,-1.0,0.0,50,0,0
33126,gridworld,0.9,1,50,250,22,26,10.0,0.0,-1.0,0.0,50,0,0
33127,gridworld,0.9,1,50,250,22,27,-1.0,0.0,10.0,0.0,50,0,0
33128,gridworld,0.9,1,50,250,22,28,-1.596,0.4906974628016737,-1.0,0.0,50,0,0
33129,gridworld,0.9,1,50,250,22,29,-1.024,0.1530490117576719,-1.492,0.4999359959034756,50,0,0
33130,gridworld,0.9,1,50,250,22,30,-1.0,0.0,-1.092,0.289025950392002,50,0,0
33131,gridworld,0.9,1,50,250,22,31,-1.0,0.0,-1.0,0.0,50,0,0
33132,gridworld,0.9,1,50,250,22,32,-1.0,0.0,-1.0,0.0,50,0,0
33133,gridworld,0.9,1,50,250,22,33,10.0,0.0,-1.0,0.0,50,0,0
33134,gridworld,0.9,1,50,250,22,34,-1.0,0.0,10.0,0.0,50,0,0
33135,gridworld,0.9,1,50,250,22,35,-1.436,0.4958870839213298,-1.0,0.0,50,0,0
33136,gridworld,0.9,1,50,250,22,36,-1.02,0.1399999999999999,-1.424,0.494190246767376,50,0,0
33137,gridworld,0.9,1,50,250,22,37,-1.0,0.0,-1.068,0.251745903640953,50,0,0
33138,gridworld,0.9,1,50,250,22,38,-1.0,0.0,-1.544,0.4980602373207481,50,0,0
33139,gridworld,0.9,1,50,250,22,39,10.0,0.0,-1.0,0.0,50,0,0
33140,gridworld,0.9,1,50,250,22,40,-1.0,0.0,-1.06,0.2374868417407583,50,0,0
33141,gridworld,0.9,1,50,250,22,41,-1.468,0.4989749492710029,10.0,0.0,50,0,0
33142,gridworld,0.9,1,50,250,22,42,-1.036,0.1862900963551202,-1.0,0.0,50,0,0
33143,gridworld,0.9,1,50,250,22,43,-1.0,0.0,-1.544,0.4980602373207481,50,0,0
33144,gridworld,0.9,1,50,250,22,44,-1.004,0.063118935352238,-1.116,0.3202249209540069,50,0,0
33145,gridworld,0.9,1,50,250,22,45,9.808,1.5057011655703798,-1.0,0.0,50,0,0
33146,gridworld,0.9,1,50,250,22,46,-1.0,0.0,-1.0,0.0,50,0,0
33147,gridworld,0.9,1,50,250,22,47,-1.52,0.4995998398718719,10.0,0.0,50,0,0
33148,gridworld,0.9,1,50,250,22,48,-1.072,0.2584879107424562,-1.0,0.0,50,0,0
33149,gridworld,0.9,1,50,250,22,49,-1.004,0.063118935352238,-1.528,0.4992153843783262,50,0,0
33150,gridworld,0.9,1,50,250,23,0,-1.0,0.0,10.0,0.0,50,0,0
33151,gridworld,0.9,1,50,250,23,1,-1.0,0.0,-1.0,0.0,50,0,0
33152,gridworld,0.9,1,50,250,23,2,-1.0,0.0,-1.536,0.4987023160162784,50,0,0
33153,gridworld,0.9,1,50,250,23,3,10.0,0.0,-1.44,0.4963869458396343,50,0,0
33154,gridworld,0.9,1,50,250,23,4,-1.0,0.0,-1.04,0.1959591794226542,50,0,0
33155,gridworld,0.9,1,50,250,23,5,-1.444,0.4968541033341679,-1.0,0.0,50,0,0
33156,gridworld,0.9,1,50,250,23,6,-1.552,0.4972886485734417,-1.0,0.0,50,0,0
33157,gridworld,0.9,1,50,250,23,7,-1.036,0.1862900963551202,10.0,0.0,50,0,0
33158,gridworld,0.9,1,50,250,23,8,-1.0,0.0,-1.0,0.0,50,0,0
33159,gridworld,0.9,1,50,250,23,9,10.0,0.0,-1.46,0.4983974317750845,50,0,0
33160,gridworld,0.9,1,50,250,23,10,-1.0,0.0,-1.044,0.2050950998927083,50,0,0
33161,gridworld,0.9,1,50,250,23,11,-1.496,0.4999839997439917,-1.0,0.0,50,0,0
33162,gridworld,0.9,1,50,250,23,12,-1.032,0.176,-1.0,0.0,50,0,0
33163,gridworld,0.9,1,50,250,23,13,-1.0,0.0,10.0,0.0,50,0,0
33164,gridworld,0.9,1,50,250,23,14,-1.0,0.0,-1.0,0.0,50,0,0
33165,gridworld,0.9,1,50,250,23,15,10.0,0.0,-1.48,0.4995998398718719,50,0,0
33166,gridworld,0.9,1,50,250,23,16,-1.0,0.0,-1.048,0.2137662274541981,50,0,0
33167,gridworld,0.9,1,50,250,23,17,-1.5679999999999998,0.495354418573207,-1.0,0.0,50,0,0
33168,gridworld,0.9,1,50,250,23,18,-1.048,0.2137662274541981,-1.0,0.0,50,0,0
33169,gridworld,0.9,1,50,250,23,19,-1.0,0.0,-1.0,0.0,50,0,0
33170,gridworld,0.9,1,50,250,23,20,-1.0,0.0,10.0,0.0,50,0,0
33171,gridworld,0.9,1,50,250,23,21,-1.0,0.0,-1.0,0.0,50,0,0
33172,gridworld,0.9,1,50,250,23,22,10.0,0.0,-1.524,0.4994236678412428,50,0,0
33173,gridworld,0.9,1,50,250,23,23,-1.0,0.0,-1.452,0.4976906669810074,50,0,0
33174,gridworld,0.9,1,50,250,23,24,-1.524,0.4994236678412428,-1.076,0.2649981132008301,50,0,0
33175,gridworld,0.9,1,50,250,23,25,-1.14,0.3469870314579494,-1.0,0.0,50,0,0
33176,gridworld,0.9,1,50,250,23,26,-1.004,0.063118935352238,8.812,3.414184529283677,50,0,0
33177,gridworld,0.9,1,50,250,23,27,-1.0,0.0,-1.0,0.0,50,0,0
33178,gridworld,0.9,1,50,250,23,28,10.0,0.0,-1.472,0.4992153843783262,50,0,0
33179,gridworld,0.9,1,50,250,23,29,-1.0,0.0,-1.052,0.2220270253820467,50,0,0
33180,gridworld,0.9,1,50,250,23,30,-1.44,0.4963869458396343,-1.012,0.1088852607105295,50,0,0
33181,gridworld,0.9,1,50,250,23,31,-1.512,0.4998559792580259,-1.0,0.0,50,0,0
33182,gridworld,0.9,1,50,250,23,32,-1.048,0.2137662274541981,10.0,0.0,50,0,0
33183,gridworld,0.9,1,50,250,23,33,-1.0,0.0,-1.0,0.0,50,0,0
33184,gridworld,0.9,1,50,250,23,34,-1.0,0.0,-1.416,0.4928934976239796,50,0,0
33185,gridworld,0.9,1,50,250,23,35,-1.0,0.0,-1.072,0.2584879107424562,50,0,0
33186,gridworld,0.9,1,50,250,23,36,10.0,0.0,-1.1,0.3,50,0,0
33187,gridworld,0.9,1,50,250,23,37,-1.0,0.0,-1.364,0.4811486256864919,50,0,0
33188,gridworld,0.9,1,50,250,23,38,-1.524,0.4994236678412428,-1.0,0.0,50,0,0
33189,gridworld,0.9,1,50,250,23,39,-1.044,0.2050950998927083,-1.0,0.0,50,0,0
33190,gridworld,0.9,1,50,250,23,40,-1.0,0.0,-1.0,0.0,50,0,0
33191,gridworld,0.9,1,50,250,23,41,-1.0,0.0,10.0,0.0,50,0,0
33192,gridworld,0.9,1,50,250,23,42,-1.0,0.0,-1.0,0.0,50,0,0
33193,gridworld,0.9,1,50,250,23,43,10.0,0.0,-1.388,0.4872945721019269,50,0,0
33194,gridworld,0.9,1,50,250,23,44,-1.0,0.0,-1.056,0.2299217258111986,50,0,0
33195,gridworld,0.9,1,50,250,23,45,-1.508,0.4999359959034756,-1.052,0.2220270253820467,50,0,0
33196,gridworld,0.9,1,50,250,23,46,-1.08,0.2712931993250107,-1.0,0.0,50,0,0
33197,gridworld,0.9,1,50,250,23,47,-1.004,0.063118935352238,10.0,0.0,50,0,0
33198,gridworld,0.9,1,50,250,23,48,-1.0,0.0,-1.0,0.0,50,0,0
33199,gridworld,0.9,1,50,250,23,49,-1.0,0.0,-1.54,0.4983974317750845,50,0,0
33200,gridworld,0.9,1,50,250,24,0,-1.416,0.4928934976239796,-1.0,0.0,50,0,0
33201,gridworld,0.9,1,50,250,24,1,-1.068,0.251745903640953,-1.492,0.4999359959034756,50,0,0
33202,gridworld,0.9,1,50,250,24,2,-1.0,0.0,-1.068,0.251745903640953,50,0,0
33203,gridworld,0.9,1,50,250,24,3,10.0,0.0,-1.0,0.0,50,0,0
33204,gridworld,0.9,1,50,250,24,4,-1.0,0.0,-1.0,0.0,50,0,0
33205,gridworld,0.9,1,50,250,24,5,-1.5,0.5,-1.0,0.0,50,0,0
33206,gridworld,0.9,1,50,250,24,6,-1.04,0.1959591794226542,10.0,0.0,50,0,0
33207,gridworld,0.9,1,50,250,24,7,-1.008,0.0890842298052803,-1.0,0.0,50,0,0
33208,gridworld,0.9,1,50,250,24,8,-1.0,0.0,-1.444,0.4968541033341679,50,0,0
33209,gridworld,0.9,1,50,250,24,9,10.0,0.0,-1.1,0.3,50,0,0
33210,gridworld,0.9,1,50,250,24,10,-1.0,0.0,-1.0,0.0,50,0,0
33211,gridworld,0.9,1,50,250,24,11,-1.544,0.4980602373207481,-1.0,0.0,50,0,0
33212,gridworld,0.9,1,50,250,24,12,-1.576,0.494190246767376,10.0,0.0,50,0,0
33213,gridworld,0.9,1,50,250,24,13,-1.56,0.4963869458396343,-1.0,0.0,50,0,0
33214,gridworld,0.9,1,50,250,24,14,-1.048,0.2137662274541981,-1.5,0.5,50,0,0
33215,gridworld,0.9,1,50,250,24,15,10.0,0.0,-1.476,0.4994236678412428,50,0,0
33216,gridworld,0.9,1,50,250,24,16,-1.0,0.0,-1.068,0.251745903640953,50,0,0
33217,gridworld,0.9,1,50,250,24,17,-1.584,0.4928934976239796,-1.0,0.0,50,0,0
33218,gridworld,0.9,1,50,250,24,18,-1.096,0.2945912422323515,-1.432,0.495354418573207,50,0,0
33219,gridworld,0.9,1,50,250,24,19,-1.004,0.063118935352238,-1.0,0.0,50,0,0
33220,gridworld,0.9,1,50,250,24,20,-1.0,0.0,10.0,0.0,50,0,0
33221,gridworld,0.9,1,50,250,24,21,10.0,0.0,-1.0,0.0,50,0,0
33222,gridworld,0.9,1,50,250,24,22,-1.0,0.0,-1.5759999999999998,0.494190246767376,50,0,0
33223,gridworld,0.9,1,50,250,24,23,-1.384,0.4863578929142613,-1.104,0.3052605444534226,50,0,0
33224,gridworld,0.9,1,50,250,24,24,-1.048,0.2137662274541981,-1.0,0.0,50,0,0
33225,gridworld,0.9,1,50,250,24,25,-1.064,0.2447529366524536,-1.0,0.0,50,0,0
33226,gridworld,0.9,1,50,250,24,26,-1.0,0.0,10.0,0.0,50,0,0
33227,gridworld,0.9,1,50,250,24,27,-1.0,0.0,-1.0,0.0,50,0,0
33228,gridworld,0.9,1,50,250,24,28,10.0,0.0,-1.5559999999999998,0.4968541033341679,50,0,0
33229,gridworld,0.9,1,50,250,24,29,-1.0,0.0,-1.068,0.251745903640953,50,0,0
33230,gridworld,0.9,1,50,250,24,30,-1.5639999999999998,0.4958870839213298,-1.044,0.2050950998927083,50,0,0
33231,gridworld,0.9,1,50,250,24,31,-1.032,0.176,-1.0,0.0,50,0,0
33232,gridworld,0.9,1,50,250,24,32,-1.0,0.0,-1.0,0.0,50,0,0
33233,gridworld,0.9,1,50,250,24,33,-1.0,0.0,10.0,0.0,50,0,0
33234,gridworld,0.9,1,50,250,24,34,10.0,0.0,-1.0,0.0,50,0,0
33235,gridworld,0.9,1,50,250,24,35,-1.0,0.0,-1.456,0.4980602373207481,50,0,0
33236,gridworld,0.9,1,50,250,24,36,-1.396,0.4890644129355559,-1.056,0.2299217258111986,50,0,0
33237,gridworld,0.9,1,50,250,24,37,-1.04,0.1959591794226542,-1.008,0.0890842298052803,50,0,0
33238,gridworld,0.9,1,50,250,24,38,-1.516,0.4997439344304241,-1.004,0.063118935352238,50,0,0
33239,gridworld,0.9,1,50,250,24,39,-1.052,0.2220270253820467,-1.004,0.063118935352238,50,0,0
33240,gridworld,0.9,1,50,250,24,40,-1.0,0.0,10.0,0.0,50,0,0
33241,gridworld,0.9,1,50,250,24,41,-1.0,0.0,-1.0,0.0,50,0,0
33242,gridworld,0.9,1,50,250,24,42,-1.0,0.0,-1.612,0.4872945721019269,50,0,0
33243,gridworld,0.9,1,50,250,24,43,10.0,0.0,-1.06,0.2374868417407583,50,0,0
33244,gridworld,0.9,1,50,250,24,44,-1.0,0.0,-1.0,0.0,50,0,0
33245,gridworld,0.9,1,50,250,24,45,-1.424,0.494190246767376,-1.0,0.0,50,0,0
33246,gridworld,0.9,1,50,250,24,46,-1.068,0.251745903640953,10.0,0.0,50,0,0
33247,gridworld,0.9,1,50,250,24,47,-1.028,0.1649727250184102,-1.0,0.0,50,0,0
33248,gridworld,0.9,1,50,250,24,48,-1.0,0.0,-1.5,0.5,50,0,0
33249,gridworld,0.9,1,50,250,24,49,10.0,0.0,-1.448,0.4972886485734417,50,0,0
33250,gridworld,0.9,1,50,250,25,0,-1.044,0.2050950998927083,-1.0,0.0,50,0,0
33251,gridworld,0.9,1,50,250,25,1,-1.004,0.063118935352238,-1.0,0.0,50,0,0
33252,gridworld,0.9,1,50,250,25,2,9.912,0.979926527858084,-1.0,0.0,50,0,0
33253,gridworld,0.9,1,50,250,25,3,-1.0,0.0,10.0,0.0,50,0,0
33254,gridworld,0.9,1,50,250,25,4,-1.524,0.4994236678412428,-1.0,0.0,50,0,0
33255,gridworld,0.9,1,50,250,25,5,-1.492,0.4999359959034756,-1.464,0.4987023160162784,50,0,0
33256,gridworld,0.9,1,50,250,25,6,-1.052,0.2220270253820467,-1.596,0.4906974628016737,50,0,0
33257,gridworld,0.9,1,50,250,25,7,-1.0,0.0,-1.472,0.4992153843783262,50,0,0
33258,gridworld,0.9,1,50,250,25,8,10.0,0.0,-1.0,0.0,50,0,0
33259,gridworld,0.9,1,50,250,25,9,-1.0,0.0,-0.56,2.155550973649197,50,0,0
33260,gridworld,0.9,1,50,250,25,10,-1.452,0.4976906669810074,-1.0,0.0,50,0,0
33261,gridworld,0.9,1,50,250,25,11,-1.508,0.4999359959034756,-1.0,0.0,50,0,0
33262,gridworld,0.9,1,50,250,25,12,-1.048,0.2137662274541981,10.0,0.0,50,0,0
33263,gridworld,0.9,1,50,250,25,13,-1.488,0.4998559792580258,-1.0,0.0,50,0,0
33264,gridworld,0.9,1,50,250,25,14,-1.0,0.0,-1.5479999999999998,0.4976906669810073,50,0,0
33265,gridworld,0.9,1,50,250,25,15,-1.036,0.1862900963551202,-1.06,0.2374868417407583,50,0,0
33266,gridworld,0.9,1,50,250,25,16,-1.0,0.0,-1.096,0.2945912422323515,50,0,0
33267,gridworld,0.9,1,50,250,25,17,10.0,0.0,-1.016,0.125475097130865,50,0,0
33268,gridworld,0.9,1,50,250,25,18,-1.0,0.0,-1.0,0.0,50,0,0
33269,gridworld,0.9,1,50,250,25,19,-1.5399999999999998,0.4983974317750845,10.0,0.0,50,0,0
33270,gridworld,0.9,1,50,250,25,20,-1.036,0.1862900963551202,-1.0,0.0,50,0,0
33271,gridworld,0.9,1,50,250,25,21,-1.0,0.0,-1.504,0.4999839997439917,50,0,0
33272,gridworld,0.9,1,50,250,25,22,-1.0,0.0,-1.068,0.251745903640953,50,0,0
33273,gridworld,0.9,1,50,250,25,23,-1.0,0.0,-1.456,0.4980602373207481,50,0,0
33274,gridworld,0.9,1,50,250,25,24,10.0,0.0,-1.104,0.3052605444534226,50,0,0
33275,gridworld,0.9,1,50,250,25,25,-1.0,0.0,-1.016,0.125475097130865,50,0,0
33276,gridworld,0.9,1,50,250,25,26,-1.556,0.4968541033341678,-1.0,0.0,50,0,0
33277,gridworld,0.9,1,50,250,25,27,-1.06,0.2374868417407583,-1.0,0.0,50,0,0
33278,gridworld,0.9,1,50,250,25,28,-1.004,0.063118935352238,10.0,0.0,50,0,0
33279,gridworld,0.9,1,50,250,25,29,-1.0,0.0,-1.0,0.0,50,0,0
33280,gridworld,0.9,1,50,250,25,30,10.0,0.0,-1.428,0.494788843851597,50,0,0
33281,gridworld,0.9,1,50,250,25,31,-1.0,0.0,-1.044,0.2050950998927083,50,0,0
33282,gridworld,0.9,1,50,250,25,32,-1.516,0.4997439344304241,-1.036,0.1862900963551202,50,0,0
33283,gridworld,0.9,1,50,250,25,33,-1.028,0.1649727250184102,-1.0,0.0,50,0,0
33284,gridworld,0.9,1,50,250,25,34,-1.0,0.0,10.0,0.0,50,0,0
33285,gridworld,0.9,1,50,250,25,35,-1.0,0.0,-1.0,0.0,50,0,0
